attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,out
0.20937081115210912,0.2874409171797778,0.1850875756846948,0.2922216603897982,0.2101121463012031,0.1612943692336803,0,0,0,0,0,0,0,0,0
0.16087288246712123,0.2617466721659174,0.3488042948652798,0.27629540825132837,0.22076403035736336,0.19909482648249577,0,0,0,0,0,0,0,0,0
0.7229305499469955,0.7099278314377031,0.6461570751725775,0.7718962125112746,0.7097778691952382,0.7821212890682976,4,4,4,4,4,4,4,4,0
0.7356372249074792,0.7997145615835934,0.6943692144269704,0.7950054514053615,0.8254800979744079,0.7805884961892485,4,4,4,4,4,4,4,4,0
0.7842887087335838,0.7299307977143107,0.8103279128688043,0.6693810890695697,0.7556947882955661,0.8249597057885953,4,4,4,4,4,4,4,4,0
0.305324124282595,0.25865282611313845,0.31457909400901524,0.2021432762228053,0.26048057904016025,0.09508858567243197,0,0,0,0,0,0,0,0,0
0.8323484338817386,0.7302038361837998,0.7926296135502465,0.6908118224462189,0.6116818098907462,0.8307990615348455,4,4,4,4,4,4,4,4,0
0.7738263138563193,0.8193059840043354,0.8055103217331632,0.7619848321542158,0.5925778877706369,0.7156537832392192,4,4,4,4,4,4,4,4,0
0.09853617148549959,0.41212450330428946,0.08713311747778058,0.08210960180346624,0.36927126898691204,0.3437006741495261,0,0,3,4,4,4,3,1,1
0.7831044453741154,0.7585243876442523,0.6935447257376716,0.6623297019757864,0.7133024155119759,0.7456741951667881,4,4,4,4,4,4,4,4,0
0.3318209291798563,0.33767985521293187,0.3140864057516234,0.38508111625904706,0.21590000152101774,0.19880733676004872,0,0,0,0,0,0,0,0,0
0.8655635270445955,0.8225181201736748,0.8143830864879449,0.6682407204036913,0.699562739082039,0.6973292142861784,4,4,4,4,4,4,4,4,0
0.3339374785771625,0.3006502411069544,0.22456719697242689,0.32560472503591154,0.2894067160059962,0.21832230992432083,0,0,0,0,0,0,0,0,0
0.6187707738102725,0.7307217799109371,0.6837503817336351,0.6591522275665337,0.8110435592383505,0.7497837486681018,4,4,4,4,4,4,4,4,0
0.7535713812736878,0.7373561881678937,0.8353181029098785,0.7292227603403239,0.7104804698974693,0.6968267318017622,4,4,4,4,4,4,4,4,0
0.2645761100151746,0.2827511960744605,0.2927460257450725,0.29265434413436353,0.31135286492742237,0.32607273945977566,0,0,0,0,0,0,0,0,0
0.1851388601289618,0.30839898138058,0.19643654100773458,0.25963541427602077,0.41879308879457494,0.31869691063715566,0,0,0,0,0,0,0,0,0
0.6177875288494961,0.6382485421486114,0.7911132591504028,0.6886643236631864,0.6293126570835107,0.6553160008335869,4,4,4,4,4,4,4,4,0
0.7487294835167724,0.7453092696615529,0.8016347595027228,0.8021437340935891,0.7542949509055613,0.7400727755252723,4,4,4,4,4,4,4,4,0
0.3026312824865309,0.24044584447464554,0.1398255478475557,0.33915276404406214,0.3032532642455573,0.33674137636953255,0,0,0,0,0,0,0,0,0
0.7487157939527668,0.6724892063840852,0.7663187119760383,0.7124175850608349,0.7292797923186335,0.6321341925081266,4,4,4,4,4,4,4,4,0
0.131963072121535,0.37831383964390464,0.3637697193914994,0.21895182999476487,0.33309222555624923,0.4049946653897154,0,0,0,0,0,0,0,0,0
0.7034626010619187,0.7102655494349841,0.635560930913248,0.8916596584883232,0.754501459007418,0.7431330231895652,4,4,4,4,4,4,4,4,0
0.30856479517128826,0.16127071035642965,0.16974398169147104,0.153344234529544,0.39058606006549856,0.18754580103129986,0,0,0,0,0,0,0,0,0
0.7775225537622028,0.597000258065725,0.6961960620019266,0.6869763276137348,0.8171251951026357,0.7788612129439856,4,4,4,4,4,4,4,4,0
0.11087230754709784,0.25897469577952226,0.2827464825411799,0.17270526630327301,0.1651379220269465,0.2292227568540682,0,0,0,0,0,0,0,0,0
0.029340032260591453,0.2288859428412525,0.2981158885455998,0.29669514486191784,0.16152045652217317,0.2683036184212062,0,0,0,0,0,0,0,0,0
0.7011006573610504,0.7951744652760179,0.79741440360792,0.7600311942361717,0.7592601925331198,0.8688994369277759,4,4,4,4,4,4,4,4,0
0.36694672069236456,0.30919340794969014,0.32463170943385516,0.3275157293372219,0.3908373113793073,0.24691646099789072,0,0,0,0,0,0,0,0,0
0.19372017927179289,0.2943838613255328,0.42191862933776847,0.09644487550565581,0.2780175545251871,0.15468843020175482,0,0,0,0,0,0,0,0,0
0.16077224934377404,0.1597137833725557,0.29747335604495106,0.2619290239511467,0.15626934531997344,0.20228193302162992,0,0,0,0,0,0,0,0,0
0.6977197736374319,0.7400646003160627,0.7116064711289682,0.6511455369044333,0.8131783288855416,0.7342357497883827,4,4,4,4,4,4,4,4,0
0.8343218362668248,0.7824508121245574,0.7375147524080664,0.6985636216640718,0.6690460283123867,0.6685367630099881,4,4,4,4,4,4,4,4,0
0.1403516900698095,0.31422875758489793,0.2408734636618471,0.20240926249034347,0.4075691479976692,0.251150022665386,0,0,0,0,0,0,0,0,0
0.15107958192002563,0.3440080157713251,0.3058077401326068,0.2619474114403996,0.33408644542507737,0.2334208342832901,0,0,0,0,0,0,0,0,0
0.16381413570685166,0.29133504617077455,0.3276461838632569,0.4003358508340964,0.1858401292873879,0.24023472601409887,0,0,0,0,0,0,0,0,0
0.6439152775008018,0.7313262787892856,0.7033444650046278,0.8006832413401397,0.7653543477556694,0.8243654901306028,4,4,4,4,4,4,4,4,0
0.8263488186042554,0.7548555118271788,0.7446764273895975,0.7460960562941573,0.5223394176474413,0.8368248169366848,4,4,4,4,4,4,4,4,0
0.24517863695133857,0.3140933847308658,0.180503738518523,0.27236791990221326,0.18035632281417435,0.33410045988501014,0,0,0,0,0,0,0,0,0
0.3083236883064206,0.3114611282871379,0.2289735857707449,0.2766964814519102,0.14910456977971034,0.22135626209057913,0,0,0,0,0,0,0,0,0
0.15066374592032544,0.12584673338775504,0.3455834191578427,0.23269389493030174,0.2245980493574775,0.3034864485314481,0,0,0,0,0,0,0,0,0
0.29575680307664254,0.3309617191992679,0.14255348750771427,0.3005485065137804,-8.82880067187175E-4,0.36578954817520604,0,4,3,1,3,1,2,4,1
0.682549755353058,0.6493326373196682,0.6953111620328514,0.6459567116480546,0.79272664143666,0.7326532188573129,4,4,4,4,4,4,4,4,0
0.2506587429588574,0.27879581552491695,0.20941210341750652,0.21812414538156516,0.2607327322815683,0.28909898624098745,0,0,0,0,0,0,0,0,0
0.8175145075160412,0.7508159765963621,0.6203824033964775,0.6893908242035723,0.8344585386685608,0.8351042423814615,4,4,4,4,4,4,4,4,0
0.15256344075015188,0.24368029611794187,0.25110381686724814,0.18676674246343578,0.22460017362001206,0.27413481081920477,0,0,0,0,0,0,0,0,0
0.10659141943769584,0.35261998780056536,0.38953432693651424,0.2721903895961449,0.10592644684501132,0.37065833616559685,0,0,0,0,0,0,0,0,0
0.6952392977865021,0.7504672779387319,0.843706794042173,0.7265360710537817,0.7970891182370523,0.8527486443705675,4,4,4,4,4,4,4,4,0
0.7606199897153237,0.7463167645247993,0.5428414008602956,0.7200065948119511,0.6826591221453807,0.831349044738211,4,4,4,4,4,4,4,4,0
0.2021521860967112,0.22852552134561616,0.15367170404043023,0.45935254572522927,0.06806427856734704,0.2064861749160241,0,1,2,2,3,3,4,1,1
0.3057552903581129,0.2832205542656695,0.17051191818191208,0.3291173392071321,0.14308554663701462,0.3391620114997975,0,0,0,0,0,0,0,0,0
0.7432560890655867,0.6180470461307561,0.6466680894875888,0.8336906684602212,0.7690598972535525,0.7477222294063205,4,4,4,4,4,4,4,4,0
0.1779791694276528,0.26588697565622993,0.19244225752682437,0.36077983570134503,0.056361464352416096,0.2769426733950364,0,0,0,0,0,0,0,0,0
0.8479414992299539,0.7707659423978096,0.7441187844450394,0.7753243045207581,0.923466010243944,0.7045490413025766,4,4,4,4,4,4,4,4,0
0.7879003586742348,0.774772182140416,0.6823143361761984,0.5768291373992035,0.7779511342888309,0.6573284425602959,4,4,4,4,4,4,4,4,0
0.7002342502715683,0.759445899443406,0.8740270679939557,0.6959430825737637,0.6809361802186981,0.7332724728759349,4,4,4,4,4,4,4,4,0
0.18334580002536777,0.31394079603409575,0.23552920329908575,0.12713151537006961,0.4543690096608727,0.3001334275003717,0,0,0,0,0,0,0,0,0
0.12747990519558233,0.2698613562153754,0.22522048997205993,0.21244739958439612,0.2627122074090955,0.1521778943653855,0,0,0,0,0,0,0,0,0
0.7465954050254577,0.7079826002378071,0.7368007263512432,0.7322751778637221,0.6604577860112907,0.6975676185215803,4,4,4,4,4,4,4,4,0
0.6930276593506393,0.6471499280075056,0.77783993116348,0.8290417576660081,0.6751891468642244,0.8166907581665861,4,4,4,4,4,4,4,4,0
0.869016811481498,0.8018997915163585,0.7306783942088237,0.8262068843335271,0.5973577802917963,0.6440041609044939,4,4,4,4,4,4,4,4,0
0.7748310955938305,0.7196031246382786,0.676963683669228,0.7734797064912657,0.7122389725689791,0.7510242350396624,4,4,4,4,4,4,4,4,0
0.7062994078993263,0.6588418753886227,0.7231668149341809,0.8239160654555217,0.8436914605034819,0.7315126407778764,4,4,4,4,4,4,4,4,0
0.6921902789476211,0.6371894815916224,0.8251846001988449,0.7457133030243076,0.7069340109423903,0.5743760351740312,4,4,4,4,4,4,4,4,0
0.8931599603278235,0.6686894789997898,0.6144633831198649,0.8748756697454109,0.7853723664297368,0.6594862845697823,4,4,4,4,4,4,4,4,0
0.7996054192617951,0.7527920018848263,0.6897976358707193,0.8009380918980485,0.6895199059227833,0.7533926559334696,4,4,4,4,4,4,4,4,0
0.25137667747753734,0.26661150548598955,0.30052575265179465,0.14856178524499208,0.2946338988653859,0.17300708447854699,0,0,0,0,0,0,0,0,0
0.7620497447724411,0.7688072295526187,0.7830985285609572,0.631516645390922,0.7247881302066738,0.7468705524496833,4,4,4,4,4,4,4,4,0
0.676508728599058,0.7085975264300112,0.8660706834355604,0.8467908992166753,0.6463633553666712,0.6403229049081853,4,4,4,4,4,4,4,4,0
0.1616312371276823,0.2540876449805019,0.23775580242501473,0.24164590659551102,0.4051138263318621,0.21021231275946622,0,0,0,0,0,0,0,0,0
0.22329274226865825,0.21720266360740798,0.25453556749252587,0.11317080017568296,0.1376908544330382,0.0648231699401294,0,0,0,0,0,0,0,0,0
0.5674485911992015,0.8447971977648826,0.7630699022536445,0.7313020324363824,0.6974504051719712,0.6574434596608186,4,4,4,4,4,4,4,4,0
0.6916854935717732,0.64812942443779,0.79556806972213,0.7997007388015441,0.8642169498081779,0.7221627372512603,4,4,4,4,4,4,4,4,0
0.7462913733036628,0.7927892844837753,0.771169692436645,0.7987888085709147,0.6348046592631086,0.8449204424945158,4,4,4,4,4,4,4,4,0
0.31869867934484297,0.2989536990624117,0.21726364275725615,0.32072196449208984,0.3225390704700428,0.12309418319049617,0,0,0,0,0,0,0,0,0
0.7491156231729642,0.8034558151770048,0.8940623984718405,0.6803473859323791,0.769464489458677,0.7271720469557839,4,4,4,4,4,4,4,4,0
0.3844527859086013,0.27208475477068894,0.44985078626291664,0.3326291705703205,0.4000277565554068,0.1718376672791296,4,1,1,1,4,2,3,3,1
0.6706610291104577,0.5828530920162532,0.6353488210383118,0.9165004557835169,0.834598949480217,0.7521638771038147,4,4,4,4,4,4,4,4,0
0.3138266831073525,0.20293957826150033,0.2374559532383811,0.2827836107694065,0.22816465185314458,0.3629179590008685,0,0,0,0,0,0,0,0,0
0.32916989034009714,0.2250039521951958,0.17734055635051593,0.23973126670277944,0.27011478458712945,0.22104403005476048,0,0,0,0,0,0,0,0,0
0.25272059335708646,0.2756516771842441,0.13011079359246033,0.3436553337448045,0.0469984564438746,0.4535569491882737,0,0,4,3,3,0,3,0,1
0.6250524799691795,0.688955400462086,0.7979939780938393,0.6483820756805914,0.855201264737469,0.8139066408885552,4,4,4,4,4,4,4,4,0
0.317658719620149,0.17832817884356994,0.29927725479404704,0.25534206656078634,0.1611201075186665,0.15647446736254067,0,0,0,0,0,0,0,0,0
0.8200356267619656,0.7402742223732839,0.6458431992481869,0.7360662104480925,0.8245481537118048,0.514614095707379,4,4,4,4,4,4,4,4,0
0.8701932842313209,0.7067420068988713,0.8831497219524408,0.5971874728071502,0.687164521320219,0.7328629093974363,4,4,4,4,4,4,4,4,0
0.9076848180951974,0.6640008800283862,0.7888099088175544,0.7239782879381934,0.7636815152713898,0.8009428004557374,4,4,4,4,4,4,4,4,0
0.7035277172459379,0.8033445907237394,0.873009852927218,0.7913363593717198,0.6395091364198081,0.5909973956090169,4,4,4,4,4,4,4,4,0
0.19708888518889703,0.3233156924967975,0.266486026109495,0.20155243026398983,0.319063859366131,0.21566093259923474,0,0,0,0,0,0,0,0,0
0.7414842431041023,0.7036114616526485,0.7304949232565895,0.6787951138884801,0.6799094670072154,0.664903364499394,4,4,4,4,4,4,4,4,0
0.32461973346664086,0.024738981151063044,0.3359352888676179,0.19525665520441954,0.2475888731967659,0.29164731042143577,0,0,0,0,0,0,0,0,0
0.2858998439439804,0.17433278764730167,0.23907364012294785,0.13142891805981022,0.3276784217049391,0.12193418515890642,0,0,0,0,0,0,0,0,0
0.24018574941529666,0.11410755547596951,0.45420446529349146,0.27610156228357846,0.42482355726829135,0.28271842205930253,2,0,2,2,3,3,0,3,1
0.8720988938193441,0.9329091162394982,0.7569185536880993,0.6441957643267111,0.8161355011745944,0.7254029214207303,4,4,4,4,4,4,4,4,0
0.5950138141318284,0.7795399645994519,0.7402694071818489,0.856634220390755,0.6166599616217884,0.7990490366401373,4,4,4,4,4,4,4,4,0
0.3469169811296793,0.31921113333810813,0.35916912413974755,0.2304676445917196,0.28813002123937925,0.2937887849653383,0,0,0,0,0,0,0,0,0
0.6562065227962777,0.8219942062253885,0.7392355994918491,0.5817599333824419,0.855243853107286,0.6361788736181067,4,4,4,4,4,4,4,4,0
0.332072182940822,0.17165487808034993,0.3324125942121793,0.25297727419789734,0.13428481643686724,0.1808964827632643,0,0,0,0,0,0,0,0,0
0.6360694080442728,0.7081670411171556,0.7349369832730605,0.860550495341167,0.796386500490078,0.7354222055350381,4,4,4,4,4,4,4,4,0
0.6921257481066753,0.6976377271881369,0.7246720836339223,0.6912091026046713,0.7138770424107003,0.7623140920374256,4,4,4,4,4,4,4,4,0
0.7186135331622412,0.6993912642330125,0.852096107816343,0.6918528739184564,0.7344818135475348,0.7343488173632139,4,4,4,4,4,4,4,4,0
0.426847554897807,0.28739467573439237,0.2938172259107112,0.25092888910028177,0.32015388823829827,0.22231293955803286,0,0,0,0,0,0,0,0,0
0.27356845113208583,0.19859238308875168,0.1538541677607597,0.35025977149355475,0.48350305765577783,0.3546450937425743,0,0,0,0,0,0,0,0,0
0.15127495342479824,0.2206354929074012,0.24658266183655483,0.17037169967513333,0.11281447932634955,0.20142605731750893,0,0,0,0,0,0,0,0,0
0.2845255205115629,0.2791895844833565,0.33646691152844244,0.3196462377576982,0.4581494604362482,0.44285643797027374,0,0,1,1,3,1,4,2,1
0.21095008573722424,0.29512148931219606,0.17589674739932404,0.4050075985256125,0.39298667794207576,0.21232038353238242,0,0,0,0,0,0,0,0,0
0.7260742366109979,0.753561149639636,0.8052057950117755,0.6746918222594144,0.6493348915369389,0.8322738885885725,4,4,4,4,4,4,4,4,0
0.32122412436674774,0.30805662574783166,0.20967958337226766,0.3492716058437423,0.2750390914875274,0.26464955414186253,0,0,0,0,0,0,0,0,0
0.11624940404004458,0.2905825098647133,0.35406252853597164,0.1583838326926682,0.3922103322413384,0.356535326202974,0,0,0,0,0,0,0,0,0
0.3363294592017516,0.18565457083339618,0.15904560812805302,0.25683325628411985,0.23146933450379628,0.27295711283935215,0,0,0,0,0,0,0,0,0
0.7327962261569214,0.8207835470624727,0.6866045560718232,0.6334367843905373,0.6825755006296441,0.7140212529064014,4,4,4,4,4,4,4,4,0
0.7969247227815568,0.8765938149017137,0.85322122426155,0.8027033917607389,0.8516336765898379,0.59924403429549,4,4,4,4,4,4,4,4,0
0.24275955716356035,0.2456227135688355,0.3376571004107429,0.11081394804000169,0.31394256010783594,0.1955205732708572,0,0,0,0,0,0,0,0,0
0.6945378194149544,0.8452065474113425,0.5994069741743446,0.7185346080718283,0.6612900505674894,0.7076205489211298,4,4,4,4,4,4,4,4,0
0.1781911161318746,0.24215865980687093,0.34418193271672437,0.4066209095122211,0.22423430204649775,0.21844279520198695,0,0,0,0,0,0,0,0,0
0.7140383688158336,0.8321064241810134,0.740323128186576,0.7495743476629523,0.7180856899960179,0.6455059921024218,4,4,4,4,4,4,4,4,0
0.2867557215458249,0.27105618726178243,0.33719574430313914,0.3952956864505134,0.23408479262176485,0.33337747660095585,0,0,0,0,0,0,0,0,0
0.7148112536934921,0.5928132634496267,0.6806490380694948,0.8116293226320772,0.7000968814558681,0.8166049859151948,4,4,4,4,4,4,4,4,0
0.2989484391242271,0.23232048014596696,0.17618293212559616,0.2438910835327944,0.30386983899032,0.19103153916306195,0,0,0,0,0,0,0,0,0
0.22566841387501843,0.3642627421967311,0.5051547279139177,0.11375581995658979,0.3012604836175513,0.0709437191293604,2,2,1,1,0,0,2,0,1
0.27136602234705054,0.174271972281772,0.1484960333688334,0.3024929879435101,0.2570800005081779,0.2217470270964782,0,0,0,0,0,0,0,0,0
0.26166696015625157,0.3781638648159963,0.28335263710157077,0.1490724843713763,0.21610715292303787,0.2371333687082533,0,0,0,0,0,0,0,0,0
0.34974984993340424,0.22060948621910476,0.11632447497930173,0.138440955833716,0.14500263265610447,0.07232131496212538,0,0,0,0,0,0,0,0,0
0.6644513909715154,0.6712217977423482,0.731463675490247,0.9119287241460395,0.7626176120826315,0.8816607766638331,4,4,4,4,4,4,4,4,0
0.8803858636108225,0.9477753441115018,0.7482732364178806,0.7458178460085686,0.7950430861060094,0.6978599409669314,4,4,4,4,4,4,4,4,0
0.7850991418592576,0.6667856454522189,0.6080781353583795,0.8111289922872884,0.6427929901735587,0.6359114106334842,4,4,4,4,4,4,4,4,0
0.8608037117026366,0.5788252155624022,0.8211497569603261,0.7087718422761513,0.6510494296366359,0.8165823141223498,4,4,4,4,4,4,4,4,0
0.21468649790807692,0.22059274780522026,0.2527966686661927,0.2579795383704064,0.2749402099400869,0.08521798226116084,0,0,0,0,0,0,0,0,0
0.7067348364860961,0.8063081732404684,0.833102012177134,0.8394522201206552,0.5818661240023622,0.8808226893769792,4,4,4,4,4,4,4,4,0
0.2947936891784251,0.24466312696471534,0.3648581543457247,0.35682053066429176,0.33385895501239893,0.22815161237755302,0,0,0,0,0,0,0,0,0
0.3300506268198186,0.3173652020186105,0.16555142109396068,0.1337112212684904,0.28620226577557223,0.19439590249218913,0,0,0,0,0,0,0,0,0
0.2283496140075341,0.18714633989326324,0.24328325173728294,0.21469049134262796,0.3707636930126163,0.2344012522008444,0,0,0,0,0,0,0,0,0
0.7398108721581427,0.8114135331346451,0.7562347092648626,0.9304947682255558,0.6385431353324522,0.7249167391955517,4,4,4,4,4,4,4,4,0
0.6717464826121827,0.8662744680655997,0.735117213319651,0.8621101758087294,0.7280433938108453,0.9011029148687921,4,4,4,4,4,4,4,4,0
0.8078135862789043,0.6562614578065413,0.7626975237336301,0.8258059814969438,0.78672717163583,0.7459533317470824,4,4,4,4,4,4,4,4,0
0.33462836470803925,0.35376194224667645,0.08714858220535704,0.29916994866674024,0.26760375793601454,0.2536983022764419,0,0,0,0,0,0,0,0,0
0.2989308506878958,0.2665884070775817,0.14600669259440266,0.3442552979481901,0.3434401813251989,0.2101993685818071,0,0,0,0,0,0,0,0,0
0.162990943628648,0.38788074070484635,0.3256629447516183,0.3618702183577046,0.10977618571219325,0.3100031088930135,0,0,0,0,0,0,0,0,0
0.6432738511210773,0.875385332269446,0.7454378674735933,0.7564608326794072,0.5690756467708846,0.6827247226758891,4,4,4,4,4,4,4,4,0
0.7904850620198131,0.8187714329533821,0.6552073810143206,0.8492390517604719,0.8751295642926336,0.703324515566097,4,4,4,4,4,4,4,4,0
0.8085873285448628,0.7012425956311273,0.7491672430204532,0.6845329136127448,0.8170165186670105,0.8438927693106534,4,4,4,4,4,4,4,4,0
0.2610500675390354,0.16787786746357697,0.29658449483967564,0.28966956588109977,0.2339746932342679,0.32408273820492467,0,0,0,0,0,0,0,0,0
0.1406168921626929,0.20335471724826035,0.3216595301575389,0.18617789667059315,0.24129337033325976,0.0518260249217303,0,0,0,0,0,0,0,0,0
0.6947522842484619,0.7188672711041368,0.7293960992546529,0.6695687177791506,0.6043670966217032,0.6618398753974049,4,4,4,4,4,4,4,4,0
0.8917918884496915,0.7740627440398404,0.7959214679127686,0.8657613185308154,0.7218431114731109,0.7450559848387455,4,4,4,4,4,4,4,4,0
0.82612854530326,0.8159107119228198,0.6854447554015395,0.9032317302277834,0.7691169098048434,0.6494275713855117,4,4,4,4,4,4,4,4,0
0.8278374006939144,0.8098806339931467,0.7379955681195072,0.7632072180199265,0.8477819756025057,0.7352180472150305,4,4,4,4,4,4,4,4,0
0.8179567563791449,0.8007252228052387,0.8039744711088693,0.7541616385047307,0.8145244593119564,0.9542580842396301,4,4,4,4,4,4,4,4,0
0.2923599268013387,0.1944636752229375,0.2365365509343069,0.24546157450269437,0.29050838230469495,0.3093057987779352,0,0,0,0,0,0,0,0,0
0.7266288068755911,0.8315579165710859,0.7253538129526471,0.741180344564382,0.7783805762739998,0.5903686683028182,4,4,4,4,4,4,4,4,0
0.6102605493274184,0.8133934159781671,0.7905895774509354,0.768960700680101,0.6329185316310171,0.7568958614178682,4,4,4,4,4,4,4,4,0
0.18912803999334504,0.33311261584971147,0.27127132387431924,0.29035323070829083,0.2845164758373231,0.1642643728933807,0,0,0,0,0,0,0,0,0
0.36017449812371527,0.3164275452077333,0.24637803085747295,0.2600235431451713,0.21211018022717607,0.23069648368618376,0,0,0,0,0,0,0,0,0
0.5719374004808657,0.70245390285855,0.6989049929163889,0.8086190600478281,0.8744937981294802,0.8072701624325709,4,4,4,4,4,4,4,4,0
0.15572273301071748,0.2287747242505514,0.4014504531702706,0.2060218495851346,0.2961411641911683,0.29467966162869363,0,0,0,0,0,0,0,0,0
0.8686802582409716,1.0287612139774347,0.7708107141897517,0.8861215168307901,0.6957877369578275,0.6655229599370163,4,1,0,3,0,2,4,0,1
0.18277389860738907,0.30974409707788547,0.31585404351878754,0.34101350827114685,0.28558364831316896,0.26231175283567815,0,0,0,0,0,0,0,0,0
0.2524128998556292,0.2684577951745595,0.13841282795875953,0.1990040537474818,0.35897343026267825,0.2587735087820213,0,0,0,0,0,0,0,0,0
0.3132042516070102,0.3100918621222977,0.3442148920950917,0.1514986641167651,0.4206071459472559,0.29594979727931314,0,0,0,0,0,0,0,0,0
0.30435065727356203,0.1302069410951086,0.1724671384420302,0.3185071493946545,0.21767580073756973,0.18839360024439028,0,0,0,0,0,0,0,0,0
0.6273200684955433,0.7711827318338499,0.7916920331651308,0.8526485833953518,0.7963947712710088,0.7093217518476475,4,4,4,4,4,4,4,4,0
0.18027913605560764,0.29016697084616627,0.3450182318103968,0.2791189246853158,0.21574591828058737,0.17960272936597382,0,0,0,0,0,0,0,0,0
0.3226412190997976,0.1871423739142825,0.11319977201511616,0.2431940926951096,0.3212781672066653,0.2891356770179339,0,0,0,0,0,0,0,0,0
0.2954943534328119,0.3008510412405221,0.18708888451864797,0.2910609762023234,0.415474529492025,0.17052407709649253,0,0,0,0,0,0,0,0,0
0.7752012796525969,0.7495945208987126,0.7919156985211809,0.7434531144642915,0.7968224235325176,0.7733550537973689,4,4,4,4,4,4,4,4,0
0.2083821889822608,0.24245903419140977,0.20438069326904143,0.37820609667841076,0.3455462936001214,0.3322118868880602,0,0,0,0,0,0,0,0,0
0.5923566574531701,0.7512057487172143,0.8261571902673196,0.9504116459703864,0.7458109138926277,0.7069335575041236,4,4,4,4,4,4,4,4,0
0.8003402072676316,0.8257228755059518,0.5559225892676897,0.8846680560128214,0.7717768568031209,0.8048438805510593,4,4,4,4,4,4,4,4,0
0.7494715412434907,0.7961132522225662,0.7598931089867359,0.7226037505872983,0.7002159720771107,0.5858527963063487,4,4,4,4,4,4,4,4,0
0.6069359476782616,0.7104401783015284,0.6473738966379274,0.9335416813902302,0.7033955845096398,0.8075474289589022,4,4,4,4,4,4,4,4,0
0.6630123719703929,0.7349685912280172,0.7310757913791793,0.6798300882939838,0.8009032132334286,0.8610835054029649,4,4,4,4,4,4,4,4,0
0.7264149152643795,0.8979267132765874,1.0905442550626767,0.7169179760000567,0.7877690615063412,0.8378424879642755,3,4,4,3,3,4,2,3,1
0.5989118182345617,0.7470041670358962,0.7020607644544271,0.7326898248704631,0.911678512852163,0.6574231030418609,4,4,4,4,4,4,4,4,0
0.4275195867850122,0.3733001388010238,0.27694835383792116,0.14609880091197633,0.2214780634321223,0.17981350385694736,0,0,0,0,0,0,0,0,0
0.15596904343243811,0.42609927037686623,0.15808552812626686,0.1120213272261121,0.27147176184974725,0.20736411952445744,0,0,0,0,0,0,0,0,0
0.6850354419627217,0.7803830696435424,0.8067684799980392,0.8914300019708248,0.635369475284769,0.7216526934135847,4,4,4,4,4,4,4,4,0
0.29271412551913956,0.2884234842842157,0.24804368159360776,0.25019570687607134,0.04571451844691837,0.28040124819339396,0,0,0,0,0,0,0,0,0
0.3448560988782098,0.2930717013070791,0.20744334436198814,0.23374635770492352,0.20631342839803246,0.1010210598832571,0,0,0,0,0,0,0,0,0
0.3344672824439746,0.2550495738906251,0.12637444905194745,0.11185668627023654,0.1699716206193629,0.18308598579440863,0,0,0,0,0,0,0,0,0
0.7438824749431433,0.7845104506914014,0.5629099418735876,0.8471273476689904,0.7615364185096087,0.7264472565132618,4,4,4,4,4,4,4,4,0
0.8343398672642446,0.724096060103373,0.8025647487210119,0.7777908025870771,0.7390782481654318,0.7769398776954605,4,4,4,4,4,4,4,4,0
0.4883877863839398,0.2541323737582835,0.2804746620209741,0.19358423755111098,0.15917072442377178,0.2774846200587376,0,0,0,0,0,0,0,0,0
0.2755574411841548,0.27029975446877536,0.2703813152288189,0.34889275470419284,0.36873176333249846,0.2966363082391724,0,0,0,0,0,0,0,0,0
0.21361589627327615,0.18599936144391951,0.31581191494733385,0.19668439689867145,0.1692249946994731,0.36577258253806555,0,0,0,0,0,0,0,0,0
0.16800590473353072,0.1502839740240166,0.2466662348251995,0.37339643933430927,0.3172392615270258,0.3066807104830944,0,0,0,0,0,0,0,0,0
0.8736593435614608,0.611333858531391,0.8026592158552881,0.6758015952595271,0.7490460913024737,0.7621310605346711,4,4,4,4,4,4,4,4,0
0.28103999006418645,0.3783064498952336,0.21930347066110817,0.2897282316916338,0.11839362320445601,0.1319662183046819,0,0,0,0,0,0,0,0,0
0.1320511908710841,0.336240196838062,0.2133641338697361,0.14736337530219712,0.30668285003786167,0.1713911078255471,0,0,0,0,0,0,0,0,0
0.6111623193673799,0.6786821842047934,0.7575808048356708,0.8131790669829073,0.7882620438746393,0.753416202471112,4,4,4,4,4,4,4,4,0
0.8328524360995699,0.7944839488374054,0.7209957697538897,0.6914081779495056,0.6568033732400111,0.5930508146957524,4,4,4,4,4,4,4,4,0
0.30815539096697464,0.49678001543343087,0.2675505337893517,0.21598474713726365,0.28145487573315814,0.36912035263236775,0,0,0,0,0,0,0,0,0
0.36462309074204985,0.29754023153448855,0.18887086873933207,0.11867352533907483,0.11245752687899993,0.2361355470055623,0,0,0,0,0,0,0,0,0
0.7502625539593816,0.819069716167957,0.7465809342924157,0.6402777893901535,0.8285007905549664,0.8307299238517014,4,4,4,4,4,4,4,4,0
0.13163819780660643,0.4226220624945868,0.24546740268442427,0.20113109870563836,0.16015769478394273,0.22167187378970188,0,0,0,0,0,0,0,0,0
0.19994801742213958,0.24299575596059764,0.26535904372766994,0.17554137794992625,0.3835419874912883,0.1782403150113049,0,0,0,0,0,0,0,0,0
