attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,out
0.6214980937741185,0.6716942241876587,0.7397342443358471,0.6096764815025841,0.7250698367562205,0.6713072284291136,4,4,4,4,4,0
0.6714175636405485,0.7696414015460085,0.6519080318730769,0.8190264856372838,0.5656176431047479,0.6655560079384979,4,4,4,4,4,0
0.799488321975052,0.6704448627739857,0.6902323117724916,0.6434871654514492,0.6612074688948681,0.495633276272627,4,4,4,4,4,0
0.20550544846501456,0.3365476218476998,0.2906208905899729,0.2500514867700825,0.44692724747046186,0.47516951686117015,0,0,0,0,0,0
0.6774236445470782,0.5977770870856594,0.6469295965660544,0.7484366791544315,0.5755652764060412,0.6614165894140507,4,4,4,4,4,0
0.4836694728678255,0.39415373084363853,0.40530726222184305,0.409055660939816,0.2855531384623144,0.3943211021108559,0,0,0,0,0,0
0.8153653774144966,0.6308258745156949,0.5331002595671303,0.8298102303638667,0.7050834775707885,0.5685598155752508,4,4,4,4,4,0
0.3814724079404387,0.3215311442771068,0.4596535517637681,0.2736373032479211,0.4231429128460423,0.3718906087684126,0,0,0,0,0,0
0.6061512470149752,0.5814904055466896,0.6127764727543771,0.6684172178790581,0.7009479263281159,0.8502674610338338,4,4,4,4,4,0
0.6946163007516527,0.8292977893368123,0.5463822964402533,0.46046470119867555,0.7343700091045468,0.6410203131469445,3,0,1,1,0,1
0.32951769029959793,0.2877578791668917,0.305863799950194,0.3403198994636554,0.4841954946533226,0.3102706712049753,0,0,0,0,0,0
0.7950620718909642,0.7028331466945689,0.5579816290213504,0.7105242202105985,0.6360527532719997,0.5786488851520729,4,4,4,4,4,0
0.40838323349768874,0.3111520410683658,0.2741467113211583,0.3586080406690535,0.4225800289901926,0.4575217777638099,0,0,0,0,0,0
0.35190262388641,0.32710070581470485,0.3036804729541661,0.4797202737571409,0.36183907607425664,0.35110920013645985,0,0,0,0,0,0
0.6379616774796496,0.6588422293280751,0.719231753182339,0.6700862371725717,0.6301435230026533,0.7145405243808084,4,4,4,4,4,0
0.32907094415505544,0.33320165799653056,0.4915484253892401,0.3816474494595014,0.3534288512364179,0.4329328370507971,0,0,0,0,0,0
0.3922883527921908,0.4191651666471925,0.4386021288922922,0.25478505836942233,0.35638627547641966,0.29659873671530895,0,0,0,0,0,0
0.8230538567869823,0.5279712300946013,0.6662213842415582,0.7714353437712168,0.5694505621936674,0.5218528355140097,4,4,4,4,4,0
0.31490283898112953,0.41411244145658754,0.4606679862473332,0.3800542922200615,0.2598739121670598,0.2862490880353513,0,0,0,0,0,0
0.3204486042007935,0.5769520271506687,0.41032448804606053,0.29170047854813047,0.39346743658362454,0.47383933128267886,0,0,0,0,0,0
0.35363576923373197,0.3588034642735132,0.35326468205396394,0.33929709571516437,0.4125906373905587,0.471953293680889,0,0,0,0,0,0
0.3170630606911104,0.39062701513105724,0.44215846799760994,0.1419623980289758,0.3334950822918518,0.39381935566364945,0,0,0,0,0,0
0.6781131058136253,0.4747188187214439,0.648204199473204,0.6303521862430141,0.6678277774801084,0.5120461696704925,4,4,4,4,4,0
0.6741587413266317,0.6112385194314933,0.5429284385157478,0.5887841991322866,0.7091496051974094,0.6536890716306167,4,4,4,4,4,0
0.7455602585123485,0.5571323029404683,0.5075794402667659,0.6645091699333403,0.6067169397738312,0.7356452562902847,4,4,4,4,4,0
0.6206976146628924,0.6897782596869156,0.6284768645812177,0.5371252375157726,0.6592922149742495,0.7796942060772345,4,4,4,4,4,0
0.3233426213152883,0.3754570445743677,0.3425324938954625,0.3512072509301409,0.2693012840882811,0.41851041372765474,0,0,0,0,0,0
0.5973287721466292,0.650238319549651,0.846656592166632,0.6062780108213182,0.6696995099350768,0.5096329763983558,4,4,4,4,4,0
0.691659192443698,0.647211275271006,0.6117759972615849,0.5720510235072922,0.6822281483251035,0.7259758215666959,4,4,4,4,4,0
0.8251102302811926,0.7208926165502557,0.7633352169974986,0.576570433191635,0.6065023897121423,0.6053498630357639,4,4,4,4,4,0
0.33019838373803223,0.4039164779709513,0.3463799823419161,0.3636520271162985,0.3614645911188034,0.4649142496695282,0,0,0,0,0,0
0.7248169972501202,0.6162088268277544,0.6571287054699182,0.6275012459313891,0.562504021229101,0.8048764528920931,4,4,4,4,4,0
0.39539553249189086,0.3001803379677476,0.345114912705621,0.45796100549586893,0.22872542505761856,0.4039100937388798,0,0,0,0,0,0
0.3125159047584887,0.23513161889745565,0.3996301723164038,0.2662860906514902,0.27266120380247383,0.2740428749831451,0,0,0,0,0,0
0.17003224401588674,0.3429227656090647,0.3796996971662171,0.4561508034463616,0.3734232450882616,0.26032533739590247,0,0,0,0,0,0
0.7980786153542936,0.7224846440879442,0.7019362861166168,0.6904981816497107,0.6708799262408315,0.7577057582983013,4,4,4,4,4,0
0.41893137742544645,0.41341525344302993,0.3037733273740924,0.35749686847490986,0.4277995368615988,0.3366090400859656,0,0,0,0,0,0
0.2747836427770914,0.26993235002846855,0.26032734931569473,0.4251360486417371,0.43466732858780305,0.5275450507566481,0,0,0,0,0,0
0.5663011355418317,0.8317485181831957,0.6522819755313469,0.6923860045350843,0.5844537358197087,0.7712328568200946,4,4,4,4,4,0
0.6247161227578752,0.5872332962643205,0.4784252110074092,0.6383680628612093,0.7218947640739151,0.7308707790977682,4,4,4,4,4,0
0.777098987245085,0.6852509490725269,0.6430325705719879,0.687440013939447,0.6977723050666575,0.585879783788582,4,4,4,4,4,0
0.6067759478576799,0.6648960603720526,0.5923583612737265,0.6240256941488329,0.7075969773841048,0.5784584200413094,4,4,4,4,4,0
0.6501096649891691,0.6481928790311038,0.7869926757047925,0.7442637725855821,0.7641214648317558,0.4853329925302359,4,4,4,4,4,0
0.40579228234232134,0.4414766063438951,0.2969105755426622,0.2638463277127454,0.3066978932471711,0.33041372783684636,0,0,0,0,0,0
0.36642396714430076,0.34261215739332324,0.39573597720010406,0.4497977622255911,0.27108097551547156,0.46004422032741055,0,0,0,0,0,0
0.628005220827886,0.5402884013878737,0.6785631947644623,0.5889076773618516,0.7195541201035559,0.5632410783167042,4,4,4,4,4,0
0.7762445542118439,0.6673318029984274,0.5576609061462195,0.6515978753922193,0.605194970061044,0.47575592858787374,4,4,4,4,4,0
0.6856503678049876,0.6498636202508192,0.537993897884602,0.7458759444811807,0.7063457694294485,0.7855264258915172,4,4,4,4,4,0
0.3721220770377103,0.41088453174569345,0.4106232534713188,0.35827808860740057,0.3441402150362699,0.32268011675509245,0,0,0,0,0,0
0.30261121697538157,0.17692852520328683,0.2524835459232817,0.26208621593016,0.34591931110710356,0.43325316785417256,0,0,0,0,0,0
0.324158521643447,0.28158493405154483,0.2439362537261892,0.3682433354273738,0.392914446593692,0.3191703060594427,0,0,0,0,0,0
0.27830569799808835,0.2878115133503619,0.3130584154261403,0.30782167156316315,0.3946095663648865,0.31256928947457635,0,0,0,0,0,0
0.38264634085224686,0.3977825252485671,0.32674441100996,0.363291322441753,0.2704952705260926,0.24405876144192012,0,0,0,0,0,0
0.24499035764233323,0.31298371090115285,0.37624224508928417,0.33412380061766667,0.26186742261878554,0.3693716534353626,0,0,0,0,0,0
0.47992211067933954,0.6977576039995146,0.6816536732725589,0.5141052671028337,0.4783364862424286,0.7450510789957178,3,2,2,1,3,1
0.5917629029605156,0.7202928994462211,0.5606413619278678,0.8308087895675005,0.6495710540662811,0.8225972258810351,4,4,4,4,4,0
0.3379728656062095,0.3294085797669936,0.28857540146501093,0.3068116789528741,0.37651939035709514,0.2745805446842862,0,0,0,0,0,0
0.5724653327109014,0.556109056590829,0.5476378629218339,0.6803249880442136,0.6208179460843759,0.6359139226082552,4,4,4,4,4,0
0.5443285484936968,0.663850993188898,0.5915421276868406,0.5163043444219342,0.7550104359605679,0.6686122119601821,4,4,4,4,4,0
0.688627541114243,0.6444599504216294,0.5870525110538812,0.6074666458621029,0.6918507157134858,0.55605335043024,4,4,4,4,4,0
0.5798363906167305,0.5749938973098662,0.7552153383180518,0.722683430341416,0.7372797269773745,0.7522980754839593,4,4,4,4,4,0
0.6146775879920678,0.5334204000898328,0.7125618743581023,0.6653705098792186,0.6565462959479069,0.6812356635553778,4,4,4,4,4,0
0.5794184750878458,0.8948167999695993,0.6313373911841099,0.5216419901403931,0.7526900981934141,0.6277020382933883,4,0,3,2,4,1
0.2418539934646669,0.48262112247314204,0.34066333757733525,0.23395400869487715,0.20794725582822254,0.43624211353131964,0,0,0,0,0,0
0.54758396224103,0.6902415077412379,0.6399910430869667,0.533874732368722,0.5373013591165408,0.6518385761703452,4,4,4,4,4,0
0.6165012559865047,0.6672792678239224,0.5602275302695735,0.63571241462065,0.5739770782644323,0.5850219620126808,4,4,4,4,4,0
0.2865523550151232,0.3556623329525136,0.4175896165027307,0.34691359206461475,0.3011953542460494,0.26458351395993573,0,0,0,0,0,0
0.364546005958423,0.376500289384316,0.35691664588753574,0.23488880255939695,0.41935454496019575,0.28364507033013736,0,0,0,0,0,0
0.5725743449117222,0.6561537874555121,0.669691213684265,0.5952836578019165,0.5790567398950328,0.520135700324666,4,4,4,4,4,0
0.19593996100963623,0.3978361800437553,0.41770756887173405,0.3534218196954557,0.2658183004279431,0.2757934294978463,0,0,0,0,0,0
0.24809711830825282,0.29041820100340526,0.2905198731136126,0.37988883931862216,0.2852706028913266,0.2523071150985511,0,0,0,0,0,0
0.33653963904614304,0.28783179171737694,0.27521088283479306,0.4190549260736789,0.30224978376855915,0.42820145312030183,0,0,0,0,0,0
0.34719184663395447,0.2876218030856203,0.4323666300492381,0.43110362558309956,0.31617041710617144,0.3957745523221283,0,0,0,0,0,0
0.44161894705004817,0.23991731441912184,0.3818045455149475,0.40136873188197847,0.390454476278508,0.24662582946747724,0,0,0,0,0,0
0.20504819246005462,0.3262121426796117,0.12414907836448885,0.2253080578397597,0.43195034252683717,0.3914571783633062,1,3,4,4,0,1
0.5725818430307944,0.708497076849857,0.7251128873933161,0.58881208861104,0.5311537170109176,0.8101586764878052,4,4,4,4,4,0
0.7006829249598084,0.6875681285613814,0.6123059089731971,0.6398640045808595,0.820603363599194,0.6953343844749558,4,4,4,4,4,0
0.3213916804551468,0.36205111362371045,0.37472038964769067,0.4195163966220777,0.3479079668813308,0.28920514151181176,0,0,0,0,0,0
0.7031503756149133,0.5944631926607249,0.6712999556245323,0.5210582751939816,0.7555115955669388,0.7223334007113226,4,4,4,4,4,0
0.3054400331529816,0.2569112873002106,0.32879178497529815,0.4130435672353122,0.44111211250454097,0.5697610316018038,0,0,0,0,0,0
0.5548077696599087,0.6285608676940623,0.5323890482534941,0.5720518251758978,0.6385849278638998,0.4394141523763695,4,4,4,4,4,0
0.6225370810768668,0.6339203030090965,0.7346099797637551,0.666298680588258,0.6128512321083973,0.5384942304457719,4,4,4,4,4,0
0.5818945082684102,0.7239257497363775,0.6898750642232052,0.6894996553933919,0.46893910271639067,0.6606090371798927,4,4,4,4,4,0
0.47635105965111424,0.5935030249164044,0.6190660897220144,0.5894965367024744,0.8014007412022989,0.7108550296723156,4,4,4,4,4,0
0.4984129768143487,0.720716368924861,0.6255090372362778,0.6730560966378579,0.812057944174867,0.3765624683008791,4,3,2,2,4,1
0.4183327487193062,0.37326299843707333,0.4856107225675028,0.18966809434348222,0.39092482163529674,0.541277455872721,0,0,0,0,0,0
0.7543555276635592,0.6685877497724755,0.5928840015223464,0.5780458007591136,0.61634352440501,0.41806146303291797,4,4,4,4,4,0
0.4451339549841997,0.3221782252849654,0.1701843851626315,0.48443929100587996,0.31232434073606624,0.2637870653669423,0,0,0,0,0,0
0.3710110630746789,0.3600456028305825,0.29253431529909174,0.42058867390522997,0.3212878452280149,0.3870026798557411,0,0,0,0,0,0
0.5802796030952488,0.5682386075945276,0.47661145290319706,0.7065242601458095,0.6337016702956773,0.8508392336859825,4,4,4,4,4,0
0.3998968880484423,0.2931007282085312,0.31215569699080614,0.45626475116357135,0.3285929443188161,0.41472353220505115,0,0,0,0,0,0
0.34604600165857463,0.44637163723257367,0.2709418850378723,0.28098531250527403,0.38914695468018906,0.1811855011600499,0,0,0,0,0,0
0.42021605173372567,0.3917583820644184,0.3632318512719848,0.4746225858093886,0.43600525676142865,0.4380942225194575,0,0,0,0,0,0
0.38208741629885107,0.3711004582168396,0.29075937020468345,0.2951154078286248,0.32561727398444484,0.3525958065493922,0,0,0,0,0,0
0.4809295434802626,0.32416260244786227,0.4018443342347503,0.5844001345698768,0.22352310283580087,0.348820142497504,1,1,4,2,2,1
0.3250268505672504,0.3605984548774453,0.3541238792474302,0.2645943881086933,0.35284048805990637,0.09416780162934651,0,0,0,0,0,0
0.22262164751182306,0.30463447353558526,0.38305747494908654,0.3760768651397084,0.3412541729327883,0.3135051044605509,0,0,0,0,0,0
0.3406034241252921,0.22820184420639028,0.3466432556009622,0.3391723337375277,0.4523362447449219,0.3586804537121772,0,0,0,0,0,0
0.7575045001993332,0.6322916109473623,0.9079814649630543,0.6782334318290324,0.7444978005787807,0.6122727273614832,4,2,3,3,2,1
0.1786413627595463,0.3702690714286691,0.2630123821650555,0.45118507939699026,0.40461401504421285,0.40320023874342803,0,0,0,0,0,0
0.3566655992594992,0.3408567515005749,0.42094876115430907,0.17051016834433053,0.3919299469778059,0.26277237243920093,0,0,0,0,0,0
0.5110029183430964,0.5793094036304831,0.5730399350939639,0.5539624233078202,0.5799044071912904,0.7385019125907379,4,4,4,4,4,0
0.2950061710761077,0.36839432004495914,0.26784962671507706,0.30750842477768225,0.4080731292478874,0.29033123355563206,0,0,0,0,0,0
0.33275822964599333,0.3894096317645843,0.2902631124250855,0.4050788186754273,0.3683839268270552,0.4384714112865232,0,0,0,0,0,0
0.6427819690236793,0.6667909542328168,0.677594273654217,0.5318986392739027,0.6241872410252977,0.5996116148273699,4,4,4,4,4,0
0.34752959400776057,0.14319558959168027,0.2544045787322516,0.41733913981857496,0.23429942426218708,0.4002218586672493,0,0,0,0,0,0
0.3095758760412442,0.40937307151858976,0.33734068043335286,0.2558599015982611,0.33437774394453307,0.30899997530930423,0,0,0,0,0,0
0.5594755030972295,0.5017931808374385,0.6858641955089431,0.7501960996513195,0.5856741580472318,0.645652260499133,4,4,4,4,4,0
0.5922413606658609,0.6558549485590648,0.5510672508477431,0.7308704735137592,0.7658545425042901,0.6414982100599601,4,4,4,4,4,0
0.331982663437397,0.2860992614732318,0.3738585788841253,0.4338185192276874,0.3946354319961613,0.3238138347433991,0,0,0,0,0,0
0.3249071559519745,0.4948513454447592,0.37579446861335,0.3020782279488475,0.4149634857456225,0.3283368978094948,0,0,0,0,0,0
0.3588170531465502,0.3619980331232074,0.28666828830693847,0.2732911275840524,0.19215769415297976,0.2849539151051961,0,0,0,0,0,0
0.6391056281376682,0.6151572008790888,0.6418891488971166,0.5321834219892699,0.557047687655154,0.6082676106340962,4,4,4,4,4,0
0.2844179192819354,0.20652130250610812,0.35738297248510215,0.3864373218326258,0.342672656024075,0.4696428497103392,0,0,0,0,0,0
0.2695059267202218,0.25276104184850345,0.4579721349350669,0.18513512074405938,0.35107429508849847,0.2649691876814162,0,0,0,0,0,0
0.6386740682438394,0.782072563671418,0.677588042403123,0.6265920486739938,0.7323072436352661,0.589199837467938,4,4,4,4,4,0
0.3408810331237302,0.32202955249008947,0.4057765792287019,0.27137958554812536,0.5784651885703256,0.2410600373616254,0,0,0,0,0,0
0.6890201486417393,0.5545037495616056,0.757314548977143,0.6325186215850963,0.7041189338080673,0.6733728665581726,4,4,4,4,4,0
0.341246449109347,0.3654090803877373,0.3888135143310494,0.22876165189802183,0.4525911102406942,0.4153919697499002,0,0,0,0,0,0
0.6819984354611046,0.6921620549727893,0.5658025516484616,0.6434909025354136,0.7507062582157047,0.7374915519083388,4,4,4,4,4,0
0.4533396889276694,0.3730532885368896,0.46092643121994015,0.4342055309708101,0.24456558992967398,0.3873451297586465,0,0,0,0,0,0
0.6576198488274557,0.6510954536317755,0.6748098093281208,0.721593305308008,0.5896375601882331,0.6225965577640729,4,4,4,4,4,0
0.3834557860105773,0.28628836178257167,0.3513027406028439,0.401552801708679,0.33325763660268165,0.35222411928173913,0,0,0,0,0,0
0.3393658437172049,0.3706521979825181,0.3324476767154273,0.3133725775870709,0.28036933561999383,0.5047206457323842,0,0,0,0,0,0
0.6109954064651276,0.6644869040019384,0.530548552499686,0.6035370372904031,0.5599996980027541,0.5611339769151,4,4,4,4,4,0
0.43811147043654347,0.27941102773693904,0.4224382866799683,0.3254967345707347,0.33446384703380627,0.3189244275466388,0,0,0,0,0,0
0.7020161969280492,0.469800705771689,0.6139961827374723,0.7296474744195457,0.5103065541251166,0.8016594437368315,4,4,4,4,4,0
0.3883815728259771,0.4511453476875292,0.2356371815713521,0.4523249357481036,0.2606361175193336,0.4103195830887286,0,0,0,0,0,0
0.28591795660635205,0.3684458622972412,0.33910095442039967,0.34351550063555936,0.2939617754890355,0.4037977363874089,0,0,0,0,0,0
0.7789989579656613,0.6227069403766272,0.6772648859372421,0.5996893792356693,0.6891466657521943,0.6047127483584757,4,4,4,4,4,0
0.3008638482509128,0.30135717981436644,0.42030308521669346,0.3460039681988366,0.38194751480310085,0.43854795861987406,0,0,0,0,0,0
0.3093329619968818,0.3893088375435011,0.2282788932040123,0.5400142061751133,0.3678151116082893,0.33970920778341934,0,0,0,0,0,0
0.6213718945536361,0.6286548576632363,0.6553226783821338,0.6342563675011165,0.7581832337256091,0.7064425431809187,4,4,4,4,4,0
0.3725276145913043,0.3412981410940716,0.3151789825212737,0.29044258234194853,0.23557986756685562,0.2970098421891302,0,0,0,0,0,0
0.2948663769382783,0.26181805560812704,0.3553883140331208,0.3359339365006577,0.3176633809891962,0.31135666884720975,0,0,0,0,0,0
0.446581164702728,0.4489583092013771,0.4660637623269858,0.14755559136651297,0.3609661671860962,0.3620772997154053,0,0,0,0,0,0
0.3940720586008441,0.4276266072362438,0.36704337754433775,0.2852651017425434,0.36366888932035607,0.3377848702175301,0,0,0,0,0,0
0.5694332288350236,0.5140028951044883,0.6668117800537684,0.4774252519966916,0.5905297597158948,0.6629460651345559,4,4,4,4,4,0
0.34147072789533106,0.35683344901839636,0.2605327607595727,0.3893241140577161,0.5190122653640676,0.4602872839758522,0,0,0,0,0,0
0.6433164564963105,0.602658866831188,0.7354927075538212,0.659891351852732,0.621940441526058,0.6573779017606893,4,4,4,4,4,0
0.633220880511075,0.5713439004804279,0.6291670955187836,0.47985856663950555,0.6834373455322621,0.7543429419957489,4,4,4,4,4,0
0.33434732347597756,0.23240452437236842,0.30254838165566844,0.31425935369968033,0.30870075417641585,0.337188214796621,0,0,0,0,0,0
0.2584367274142396,0.2395236279336711,0.3424142437756576,0.21438732073283445,0.4328223525154521,0.4228263866902643,0,0,0,0,0,0
0.5206203707923348,0.5344594631596169,0.7539575707843562,0.6376329796771405,0.6408538747101704,0.5850737077576366,4,4,4,4,4,0
0.29825281726034436,0.3494273424912768,0.25392990827982037,0.3571093592057936,0.270995860834809,0.36865018889628925,0,0,0,0,0,0
0.5315695010684675,0.3178873334161786,0.5436976385661609,0.27623029939911825,0.35413868346317556,0.323840213288034,0,0,0,0,0,0
0.41478229340601347,0.23083947595082677,0.3223702256168849,0.30101589615444735,0.49089133095017223,0.3036923955515769,0,0,0,0,0,0
0.23561878331798689,0.4652843735556985,0.351771883875083,0.3688449278338061,0.32280330600709345,0.19640553946395167,0,0,0,0,0,0
0.7535375609528263,0.5708893859024126,0.7412955777892828,0.5828664169509854,0.5528707900380534,0.4879045448964926,4,4,4,4,4,0
0.6572990033434966,0.7390590621862946,0.6921548491579395,0.4532789092051819,0.704130235662003,0.5569009847793097,4,4,4,4,4,0
0.31619136623080074,0.19804093512970627,0.298704212681117,0.29824613138758943,0.3966472216160941,0.5105206431653861,0,0,0,0,0,0
0.41148486274869595,0.2705595569313354,0.39893490242861873,0.28733458225910036,0.42973848061224645,0.25716639715640405,0,0,0,0,0,0
0.6929687810751688,0.6045055954014323,0.8061746722565697,0.6316207336390517,0.6804631034789642,0.6483500464240617,4,4,4,4,4,0
0.5207421322158575,0.6849245121471162,0.7453542196518304,0.7783523095296886,0.7409787961631032,0.7673750653075654,4,4,4,4,4,0
0.4209341053585868,0.30621214931007557,0.23615000332882757,0.4120743957391535,0.39488359929713723,0.42120287723121963,0,0,0,0,0,0
0.6120336534858368,0.6929080218462575,0.7517405564054276,0.5628793348948207,0.46233370521995026,0.6926246112239856,4,4,4,4,4,0
0.7453842611255308,0.6481674937640424,0.6762840425833538,0.6251407046283046,0.6634262723107061,0.7010202585450236,4,4,4,4,4,0
0.7086006386419669,0.4465296981017868,0.7555340527428833,0.6685051635776591,0.5652278295888711,0.7506558452124801,4,4,4,4,4,0
0.44262942693256885,0.31655343325233254,0.3089065734981222,0.4180909049573649,0.22261313299301677,0.45610112879256287,0,0,0,0,0,0
0.2300028535796209,0.3489099514293135,0.5239430852653988,0.3877880120141005,0.29619406620884325,0.25055173957557847,0,0,0,0,0,0
0.6333816312882542,0.6220117210769652,0.502297264970325,0.6011624239144199,0.7821455740229912,0.6158488548297852,4,4,4,4,4,0
0.5994135931748044,0.9154037615615968,0.4903177695044847,0.6496804933134749,0.8332640184079682,0.7658996655336422,2,1,1,2,2,1
0.6741793640545234,0.5673529364058577,0.6442082085010445,0.6043958223433508,0.7770901551883447,0.693081194287204,4,4,4,4,4,0
0.35029570639213503,0.4135647760946214,0.24977260424732278,0.2500538353908293,0.4000708317524142,0.3465286369628449,0,0,0,0,0,0
0.4086132929982127,0.36845067925678826,0.3993717071405094,0.3288706659268055,0.3278363250327499,0.263983774370999,0,0,0,0,0,0
0.5245042790763332,0.6011511554200116,0.6221388904613233,0.7425026621122772,0.6800436342446874,0.6399478313600577,4,4,4,4,4,0
0.36717273815274654,0.40637350952768286,0.41905098072961733,0.33167438846123265,0.2936923782396611,0.32910763386442426,0,0,0,0,0,0
0.5749949761256079,0.5715714980454294,0.653577358393634,0.4747478963375873,0.7236353184259801,0.5610507051759593,4,4,4,4,4,0
0.5592036887586858,0.5730798570907539,0.726074729619366,0.7553724570023709,0.6257326006228049,0.6794688858373314,4,4,4,4,4,0
0.23429051831135933,0.29863634393855815,0.3257938470757451,0.32735291472280575,0.2605491063807344,0.3951127412836845,0,0,0,0,0,0
0.6025568122915753,0.7148663424279179,0.429445201953647,0.5935339165097406,0.6544853578350819,0.6999240665154172,4,4,4,4,4,0
0.32166938172061965,0.3530059406531249,0.2659081799784466,0.3628926335105058,0.4149697163129433,0.417893265249434,0,0,0,0,0,0
0.5426886969934862,0.591632234832331,0.7639362535688504,0.8255770307337921,0.6234386374036257,0.6078453928377954,4,4,4,4,4,0
0.582714242763161,0.7275256855662023,0.5752225098591452,0.6916444852114114,0.7352354930887097,0.7098019824656456,4,4,4,4,4,0
0.4188377082118653,0.3169169409767736,0.4600867173660514,0.3290374627587913,0.36595264022891405,0.34720244809727907,0,0,0,0,0,0
0.3658428930810436,0.2419322743006802,0.3441383046328302,0.3320569463567276,0.3766489177742284,0.2254551709164876,0,0,0,0,0,0
0.666450607220135,0.6588278928544267,0.6531342999362137,0.4757301379773291,0.7674541305956222,0.6000168402831616,4,4,4,4,4,0
0.30632198697548224,0.3181274695794627,0.3304568784198298,0.28340682989688093,0.40332595203499505,0.34190534754153284,0,0,0,0,0,0
0.8184531341870569,0.6550225925264481,0.7490960992411758,0.6861711272981224,0.6472875105827102,0.6831002159133198,4,4,4,4,4,0
0.6124091715062118,0.5365180645273623,0.6437463271078188,0.7410855076294347,0.6464911434152312,0.6480017038557091,4,4,4,4,4,0
0.2912555657425445,0.32128784431467294,0.30265662069247606,0.381307231463069,0.5486701980588784,0.5099985749099645,0,0,0,0,0,0
0.2921302109813235,0.42638370416800364,0.4540304980735733,0.21135180171750537,0.29632734926650073,0.41529278827548105,0,0,0,0,0,0
0.23110951159252852,0.3050976121908604,0.17358192036920755,0.3331063664048034,0.359156555845903,0.3742231442863534,0,0,0,0,0,0
0.4800249302187154,0.6775728878968962,0.5439602193440541,0.815121320783492,0.7446411807707203,0.5587919596783194,4,4,4,4,4,0
0.646979420070958,0.49810635433822126,0.6758012122242544,0.6482478139097195,0.6819054048795029,0.6563272292487256,4,4,4,4,4,0
0.6397295327634402,0.7138160993091808,0.6931234145884207,0.7026316360360557,0.6387474900619314,0.696330592038327,4,4,4,4,4,0
0.43318587148419285,0.24038386250594962,0.32170772162986777,0.32212147791818607,0.37437978327168814,0.3861373077347592,0,0,0,0,0,0
0.6915486575393692,0.6698571692150602,0.6435704396841255,0.7770668871555324,0.5698405779590104,0.6077578561502184,4,4,4,4,4,0
0.3502240511730049,0.3120949611291047,0.5011240794582534,0.37555478794831015,0.43341301490309525,0.3155713922180519,0,0,0,0,0,0
0.6428807832314418,0.6078936892655303,0.6728840779194989,0.5688729921445304,0.7520894318503888,0.7687991154607067,4,4,4,4,4,0
0.5019077665914904,0.3992033353604958,0.35081603356090496,0.36376074321292307,0.337930581267425,0.36157455222197193,0,0,0,0,0,0
0.6086098130993667,0.5796969034044044,0.660674052258278,0.6704517682977593,0.4874688289508965,0.4970664136805633,4,4,4,4,4,0
0.29496654226540764,0.4207783268174262,0.37550077607007715,0.40093505416783676,0.4730086366985331,0.3458860252002553,0,0,0,0,0,0
0.5596730865741614,0.5481138784519696,0.5934108069877695,0.6581252171881763,0.5975864941254535,0.5207778913736536,4,4,4,4,4,0
0.3213813772358715,0.4258618629994665,0.5089009918840524,0.14980937052869814,0.4440344798895103,0.1789177174160746,2,0,1,0,2,1
0.3293658789283127,0.39539627404837574,0.4184995090577014,0.43073845134566646,0.4241211111848266,0.3500692186722058,0,0,0,0,0,0
0.7501970068773236,0.6643990240813634,0.576969308879845,0.5379652889195665,0.6154997626303704,0.7643805413976291,4,4,4,4,4,0
0.36953812959706694,0.258804374146393,0.4682050058596179,0.4009929629110256,0.3292976599585347,0.3334958236921301,0,0,0,0,0,0
0.29062265479606786,0.22177116132480382,0.3854760936334706,0.3423222525145488,0.2210562865263765,0.2706193206973166,0,0,0,0,0,0
0.6171665369364714,0.803715939510656,0.6556446180459167,0.5916291665229864,0.7369511409793683,0.6243366369643478,4,4,4,4,4,0
0.722831793390855,0.6521757827323538,0.6934148634353565,0.5779599365779218,0.6573451599603785,0.7279883786386208,4,4,4,4,4,0
0.7684967778907998,0.5820998421559948,0.6463356324827426,0.6424382959442136,0.6747245983704991,0.5442643143517659,4,4,4,4,4,0
0.6746049438907206,0.6622584569383857,0.8009861303439072,0.7452067091022916,0.6423402639619611,0.6443023709062877,4,4,4,4,4,0
0.41928758184520654,0.3757055048782358,0.44212826214306666,0.4682624407738768,0.311765393180153,0.40687343209268484,0,0,0,0,0,0
0.43907355529603875,0.32305145704122784,0.32522613905113956,0.2623974019662956,0.332862687041645,0.3021317222753947,0,0,0,0,0,0
0.7681944648709956,0.6030136462562599,0.6506326294577459,0.6811960656227776,0.7132012387397646,0.6756917994182176,4,4,4,4,4,0
0.5887185569441167,0.6746146738502465,0.7192765339931214,0.7655595763001426,0.6823253516028706,0.5840246915268515,4,4,4,4,4,0
0.502533490560553,0.6221249775053784,0.7808726394580479,0.6969134455172603,0.5995389991590525,0.6601981076128556,4,4,4,4,4,0
0.35966764677775515,0.2994172247798912,0.31979946824243655,0.3111931844059319,0.4831620823657357,0.3433876039270509,0,0,0,0,0,0
0.7177996545289973,0.5970376486580551,0.5625890931019643,0.6469226696657587,0.6453130262909735,0.5763969444951897,4,4,4,4,4,0
0.49703216274515477,0.5295062294076754,0.8609339344684838,0.6530281270905934,0.6635678264244202,0.7846406213805506,1,1,4,4,3,1
0.5768829639650974,0.7479646328301602,0.7390971505500553,0.664836912060181,0.5930855383500542,0.7568230984507827,4,4,4,4,4,0
