attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,out
0.5080048230269724,0.5067250562052826,0.5023753607471878,0.512150567475974,0.49555968070216444,0.48635185069399844,4,4,4,4,4,4,4,4,4,3,1,2,0
0.4843292231031304,0.5027416031368884,0.5123058541084267,0.49658665330927904,0.5100704546311458,0.5059449091842518,4,4,4,4,4,4,4,4,4,3,3,1,0
0.49099798113088294,0.48927039353394003,0.5014960842279185,0.5084378912516254,0.5024505595945561,0.4886971331464661,4,4,4,4,4,4,4,4,4,2,2,2,0
0.4669478522957462,0.8102069975702193,0.35813721512770336,0.6161726763431791,0.31939318593706134,0.6365919062564753,0,0,0,0,0,0,0,0,0,2,0,2,0
0.5076320189713227,0.5011913264079774,0.4977454919190318,0.5032316026026176,0.502106409254525,0.4950711367532063,4,4,4,4,4,4,4,4,4,3,4,1,0
0.3642911433090269,0.5513369794648892,0.5876804162362379,0.4540198013628573,0.37735117188027095,0.6718428706546418,0,0,0,0,0,0,0,0,0,1,4,2,0
0.2974608346643989,0.48114445535943634,0.29195371183332064,0.5260830373311122,0.9822189633589232,0.46383566394835263,0,0,0,0,0,0,0,0,0,0,2,3,0
0.6590987728745711,0.3664266610134226,0.758347702400736,0.5348775918329912,0.1769301494637926,0.6747080959992244,0,0,0,0,0,0,0,0,0,0,3,0,0
0.4971262005247362,0.49066577797148747,0.49252600842895194,0.48940459749810533,0.5013092361289121,0.5008697893385127,4,4,4,4,4,4,4,4,4,3,3,2,0
0.45598999649496197,0.6283127112221396,0.6352225027234104,0.1908703547301625,0.2909082524287637,0.7842045794562074,0,0,0,0,0,0,0,0,0,3,1,1,0
0.5133679500517682,0.4997869126840701,0.5064842849455107,0.515395243112032,0.49830248047495723,0.4986151277859168,4,4,4,4,4,4,4,4,4,4,3,0,0
0.5016989519984263,0.5124498672555474,0.48348504494406247,0.5113686935039078,0.4895309358064218,0.5087128153697426,4,4,4,4,4,4,4,4,4,1,1,2,0
0.5016762750240358,0.4936268810973709,0.5094611778830426,0.4955906819059994,0.48914413837976667,0.4959250798901043,4,4,4,4,4,4,4,4,4,1,1,3,0
0.3292126044032137,0.6887296050127572,0.4318422130948096,0.728970009917656,0.5224344313907887,0.4461493830580341,0,0,0,0,0,0,0,0,0,4,3,0,0
0.49616780442105635,0.487282775723053,0.48911399306272263,0.49293097568579364,0.5125816925420489,0.4883434037720202,4,4,4,4,4,4,4,4,4,3,3,1,0
0.5187527743135403,0.5069209932422672,0.4992401983139868,0.5040540705647772,0.5035310910441463,0.4885681574109768,4,4,4,4,4,4,4,4,4,2,2,3,0
0.4937226760983274,0.5176852108212016,0.4953307119727971,0.5037196085163482,0.5004185923243752,0.5108403306096131,4,4,4,4,4,4,4,4,4,4,2,2,0
0.6006920917130802,0.2218522572838323,0.2502409287675246,0.3312115178108823,0.6848526573535143,0.7681012811542106,0,0,0,0,0,0,0,0,0,3,4,4,0
0.49586834738421787,0.4956071595755861,0.49335926774437977,0.5099191174667045,0.5083934047429308,0.5021907781103458,4,4,4,4,4,4,4,4,4,4,1,2,0
0.3603940283319268,0.4383192408271359,0.5721511163875924,0.26550031954305203,0.6332694492039811,0.3733707889659945,0,0,0,0,0,0,0,0,0,0,3,4,0
0.5049820737217464,0.49375055336804563,0.5113072892334347,0.5005357427785778,0.5042226218064491,0.5044071220486849,4,4,4,4,4,4,4,4,4,0,3,0,0
0.48889402316758424,0.505914824121914,0.5088925195792204,0.49573922913587065,0.49389818987538736,0.50938512633803,4,4,4,4,4,4,4,4,4,4,0,1,0
0.4887455885533245,0.14649863686062808,0.7626590605272403,0.3662737255765667,0.524736224207673,0.48947744206613675,0,0,0,0,0,0,0,0,0,0,0,4,0
0.3272476045313968,0.1973604796839618,0.5836671910355673,0.5921675980447513,0.553654135268755,0.7677319230747572,0,0,0,0,0,0,0,0,0,4,4,0,0
0.4916652249823133,0.7279421414833478,0.46746718618740524,0.6228609382427592,0.40581598648510825,0.5981279405594443,0,0,0,0,0,0,0,0,0,2,3,0,0
0.4652148926495029,0.48818422620435054,0.5020024594617537,0.48109415422877577,0.5158408149430428,0.4792587192184191,0,2,2,3,1,1,0,0,1,1,0,3,1
0.4995101828449698,0.499509604913515,0.5172962200291182,0.5084769906322042,0.5066709880791948,0.5067650642981304,4,4,4,4,4,4,4,4,4,4,3,4,0
0.6679743259037065,0.6650257203363078,0.3855964580796024,0.3672436508803626,0.6480737368498954,0.16481226358067663,0,0,0,0,0,0,0,0,0,3,4,4,0
0.6492947662682902,0.4776897430639897,0.4605784604779135,0.638304340376445,0.3956406273839389,0.5752997844502544,0,0,0,0,0,0,0,0,0,1,0,1,0
0.5065317552156811,0.49791282445561835,0.5223985597407843,0.5049684781951309,0.49754953222297016,0.4815568222160066,4,4,4,4,4,4,4,4,4,4,2,1,0
0.7929109707367628,0.6094939912461703,0.4785197179249884,0.3209112278565714,0.25903613511741364,0.5772510393145427,0,0,0,0,0,0,0,0,0,3,4,3,0
0.49833427314066125,0.4872451128667691,0.49428102878670976,0.5036596281265229,0.5019281969464872,0.500372412131071,4,4,4,4,4,4,4,4,4,0,1,2,0
0.48884483952628766,0.5140972402043865,0.5103506996070917,0.49788916232079145,0.5018018435251159,0.5025470032780884,4,4,4,4,4,4,4,4,4,0,4,0,0
0.4871311919899312,0.502161226370803,0.4805584549988796,0.5032678914489677,0.49975268822410285,0.5158119905324815,4,4,4,4,4,4,4,4,4,1,0,2,0
0.497593407430611,0.49070720721156863,0.5060637874798168,0.507515409479971,0.5101490348143283,0.49361427068943564,4,4,4,4,4,4,4,4,4,0,1,2,0
0.5049335259035215,0.5073022702325436,0.5108717657684755,0.5002442853490064,0.4944398104797889,0.48612262452901667,4,4,4,4,4,4,4,4,4,1,2,1,0
0.5445558967942757,0.6979696165712502,0.24134849693577592,0.537502768487338,0.7153828358710357,0.4944575228672002,0,0,0,0,0,0,0,0,0,1,3,1,0
0.49824294730967866,0.4928301470504522,0.5075578886305039,0.4820907409766203,0.49267764420024274,0.509247197939393,4,4,4,4,4,4,4,4,4,2,2,2,0
0.5127545121069664,0.5253875305223371,0.5011368057694998,0.5111494302703277,0.4945036707794485,0.5217592015104401,3,3,2,3,3,4,3,4,4,4,3,4,1
0.482568656180116,0.5009601580900872,0.49412549191231,0.5105850881005053,0.5143004148577224,0.5084238974541467,4,4,4,4,4,4,4,4,4,3,1,2,0
0.5019401979060738,0.5002439015478192,0.5122781190249166,0.5029078670485184,0.5023076586262075,0.504324336553676,4,4,4,4,4,4,4,4,4,0,3,3,0
0.5174655244777432,0.5141947131740824,0.48861368726214327,0.5061925506484278,0.5066942923221515,0.5092130045498158,4,4,4,4,4,4,4,4,4,0,1,0,0
0.5087212415955459,0.4859063959924978,0.4992762179678788,0.4821955068871176,0.4924683707529802,0.4882010543752269,4,4,4,4,4,4,4,4,4,0,3,2,0
0.5087323771962039,0.4908117452486967,0.506959018778514,0.4965454809993354,0.510457520473367,0.5000038750490101,4,4,4,4,4,4,4,4,4,4,2,4,0
0.5552865389274512,0.37791184625737057,0.5767631732838943,0.4453216924467733,0.38994477687909834,0.4898357455533118,0,0,0,0,0,0,0,0,0,2,0,4,0
0.4875487408513163,0.4939476373920129,0.5086091503732184,0.5055972146626111,0.50808131463378,0.49080278722387577,4,4,4,4,4,4,4,4,4,1,0,3,0
0.17503132813215871,0.5475547328742163,0.6272943029039849,0.712232399677522,0.4029628921638404,0.4512695263273505,0,0,0,0,0,0,0,0,0,3,4,4,0
0.5017784182009356,0.49480446018583063,0.5194271256059231,0.49417220204657664,0.4975473884642695,0.507977564296249,4,4,4,4,4,4,4,4,4,2,0,0,0
0.3665362151075148,0.6623651651223688,0.363256431330893,0.504369943155599,0.3915454601731771,0.46366949873815944,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5563805138103333,0.6064871411038893,0.3671901177505892,0.6222219341752453,0.49329482242917544,0.35197901740922816,0,0,0,0,0,0,0,0,0,3,1,0,0
0.44011805075613414,0.5116761596214293,0.40245069416250195,0.5588259956730918,0.3722275277878423,0.5479331339147304,0,0,0,0,0,0,0,0,0,1,2,1,0
0.26369495572970314,0.6315114208340407,0.441452390655981,0.6338921579585892,0.6397804781397145,0.44439724874199715,0,0,0,0,0,0,0,0,0,0,1,3,0
0.31108016644340153,0.6746652619828127,0.5275012555194376,0.29549574525065414,0.8468185970396128,0.6331412562985479,0,0,0,0,0,0,0,0,0,4,2,2,0
0.48999306018756383,0.497146925636573,0.5191244168271306,0.4810541118058304,0.50076754441122,0.48934878830360135,4,4,4,4,4,4,4,4,4,4,1,2,0
0.4182989431544453,0.6402563495978275,0.8370240965910136,0.3809024207397119,0.4267133977298109,0.3766507400336322,0,0,0,0,0,0,0,0,0,3,3,0,0
0.527651366555222,0.7115965506807818,0.5014578153035589,0.7049190907463506,0.387109055024325,0.3929429353557439,0,0,0,0,0,0,0,0,0,2,3,4,0
0.5029306886896828,0.5092302671180307,0.47986780260466255,0.48636497853334654,0.5085465275692082,0.4796040903061856,4,4,4,4,4,4,4,4,4,4,4,1,0
0.5214715861253219,0.5091246945825358,0.5104991985100126,0.5102486024929309,0.5041271076513606,0.5018674686126844,4,4,4,4,4,4,4,4,4,0,2,3,0
0.7783547996625746,0.5148099428197637,0.4548969286327497,0.07611991111135419,0.36902073212605835,0.6428174924691592,0,0,0,0,0,0,0,0,0,3,4,0,0
0.5714441679002531,0.2500891064245048,0.7855983698411297,0.5519664126154468,0.7914868511762895,0.2992135236455048,0,0,0,0,0,0,0,0,0,2,2,1,0
0.5568817912539448,0.2781322057949188,0.3810439636015569,0.32093765329163004,0.6005863856339115,0.5291709528747952,0,0,0,0,0,0,0,0,0,4,1,3,0
0.793343403799901,0.6465200083899285,0.6870690189638925,0.4363003904802162,0.935434896691864,0.7387069471947988,1,4,2,4,3,0,0,1,3,1,2,3,1
0.4920212153182661,0.5636599874542725,0.41931844455465805,0.45938415923662657,0.4119242901757416,0.2883419703996735,0,0,0,0,0,0,0,0,0,4,2,2,0
0.5059618242871625,0.48554719048303413,0.48539714981943716,0.5032793701381039,0.48585609169079313,0.5017322580315503,4,4,4,4,4,4,4,4,4,0,4,4,0
0.5049771111133118,0.4878118197627783,0.5009591611458771,0.5095975599377858,0.4913162538324012,0.4941654592381898,4,4,4,4,4,4,4,4,4,0,1,1,0
0.5056698802725298,0.49252972599675243,0.5134457056765535,0.4886978079058903,0.5084571084803284,0.49933311966238925,4,4,4,4,4,4,4,4,4,4,0,3,0
0.4869587558726711,0.4917252749542831,0.5158603607824591,0.507722662678641,0.4928135100501452,0.4999251045766382,4,4,4,4,4,4,4,4,4,4,3,3,0
0.4881177363156115,0.48993707658814944,0.5132259310079977,0.511637552437262,0.5009771751170107,0.5105957120182382,4,4,4,4,4,4,4,4,4,1,2,2,0
0.508920044819808,0.5211855669116249,0.4984463768868944,0.5123934175543415,0.4984443150267941,0.5114978590679897,4,4,4,4,4,4,4,4,4,1,3,0,0
0.49771023667694236,0.5059673996984755,0.48693685814352,0.5002919480735036,0.4955438450273735,0.49098474969471206,4,4,4,4,4,4,4,4,4,1,0,1,0
0.7211700478521595,0.550904071765954,0.4661603059428993,0.4776879306097069,0.07937035932795444,0.351164861913902,0,0,0,0,0,0,0,0,0,3,4,2,0
0.5019908073021802,0.527569412970978,0.491712398542792,0.496987638712938,0.48438477416848796,0.49408782720173006,4,4,4,4,4,4,4,4,4,1,1,4,0
0.49823420812980845,0.49488240590331345,0.5099886851550764,0.48396041145745083,0.4897197358386235,0.4789323001205338,4,4,4,4,4,4,4,4,4,0,0,1,0
0.4990858567719434,0.5001976919120515,0.50033044922493,0.507965861514086,0.4830172818626689,0.4951694839649474,4,4,4,4,4,4,4,4,4,4,0,3,0
0.49579261873290514,0.49453448889228346,0.5225518168980804,0.5185984180037659,0.49859897996333025,0.49126012904274113,4,4,4,4,4,4,4,4,4,4,0,2,0
0.5004147544001506,0.49186297836066833,0.5039351114975147,0.5022430833606493,0.4994803918958852,0.5126262121582597,4,4,4,4,4,4,4,4,4,3,0,0,0
0.5108825700626755,0.5016633147678274,0.4880579455627173,0.49497586595033305,0.519685287649654,0.5039243308396557,4,4,4,4,4,4,4,4,4,1,2,2,0
0.5157436452300279,0.5145258804108469,0.506120242294104,0.48224746981271305,0.48355903565969843,0.5050162994072942,4,4,4,4,4,4,4,4,4,4,2,4,0
0.3605488329420987,0.4329590128728509,0.47084132446146515,0.34658402993966964,0.49797136950904375,0.4108471709373002,0,0,0,0,0,0,0,0,0,4,1,2,0
0.05971120492397375,0.6909460761134405,0.4442744607730373,0.5280072837686534,0.42672230912056985,0.7969544809423258,0,0,0,0,0,0,0,0,0,4,0,4,0
0.6487075750297462,0.1832617419565959,0.2704127544844087,0.5893207257142328,0.4348555166801168,1.0696169219914748,0,3,2,4,3,4,0,3,3,1,4,1,1
0.497051781723718,0.4875719688072618,0.4850742314127501,0.49936485131169406,0.49740792599440153,0.49208276964640935,4,4,4,4,4,4,4,4,4,0,2,1,0
0.5039876168919686,0.500185663381557,0.5100846677821681,0.5029873793662509,0.5111680011671625,0.4974176634221825,4,4,4,4,4,4,4,4,4,4,1,4,0
0.5659477166410636,0.45026143372788896,0.5915518362067551,0.7320928842250406,0.5439794489372233,0.413122942997037,0,0,0,0,0,0,0,0,0,1,3,2,0
0.49100212103950797,0.4906932468059007,0.4998867938344889,0.4832534197569583,0.49627399875660383,0.48343858563433545,4,4,4,4,4,4,4,4,4,1,2,3,0
0.4895699635628508,0.511138995343075,0.4954821946565503,0.5152250651678834,0.5182415304022394,0.5006124694527974,4,4,4,4,4,4,4,4,4,1,3,1,0
0.5063046738239562,0.5160230026926507,0.48633144085889823,0.5012518105179272,0.49700134908757987,0.479562038182458,4,4,4,4,4,4,4,4,4,0,0,2,0
0.5233107696864732,0.5170710335917149,0.502062718634673,0.599441167532513,0.5542462216201839,0.2813710003292809,0,0,0,0,0,0,0,0,0,3,1,3,0
0.5031040052181035,0.5112953858669766,0.5038759676072497,0.5079868882912137,0.5081703335150709,0.5001167852962408,4,4,4,4,4,4,4,4,4,1,0,0,0
0.4890788183328967,0.49586976144659656,0.49380000691284487,0.504902820713519,0.4867199201055761,0.49878808198053826,4,4,4,4,4,4,4,4,4,4,3,3,0
0.34056426159386083,0.5457490463929309,0.6636381237623178,0.7029277636375639,0.35950304234227204,0.47249819999168224,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4170695950333414,0.5144629840188679,0.28038134958010263,0.7766944411316316,0.6093586212157227,1.0121689738616553,4,2,2,4,2,3,1,0,4,4,0,4,1
0.5627995600562028,0.35477872187195597,0.575315791241904,0.2973407935753277,0.16400178701475704,0.5525189141411956,0,0,0,0,0,0,0,0,0,2,0,0,0
0.5667296345741506,0.5548128521755415,0.31362237699064377,0.3423421148914727,0.6267636024581438,0.3793823800606422,0,0,0,0,0,0,0,0,0,2,3,4,0
0.4964276249780573,0.5037853998026683,0.4945073877641381,0.4964731630542658,0.5018730429948195,0.5018137694034495,4,4,4,4,4,4,4,4,4,4,0,3,0
0.5491677045481509,0.5869185952572723,0.4773761546876912,0.5359217443780854,0.6587284738898902,0.39853466128167353,0,0,0,0,0,0,0,0,0,4,4,1,0
0.5054425808922037,0.5043525323455236,0.48890250770577887,0.5280325174807561,0.48256587293006853,0.50073883827084,4,4,4,4,4,4,4,4,4,1,3,3,0
0.49062940380774434,0.4907415683314439,0.5167069540348886,0.49742964451180754,0.50662478423262,0.5069504151906276,4,4,4,4,4,4,4,4,4,2,1,4,0
0.5024023936511816,0.5108685435842087,0.5053300668588225,0.5021049780917254,0.49950090622120874,0.5118078347820892,4,4,4,4,4,4,4,4,4,4,1,4,0
0.4962267223289443,0.4979625056228068,0.5058273355162612,0.4963786096510209,0.5084910826301849,0.5119525761628705,4,4,4,4,4,4,4,4,4,3,3,4,0
0.22735632441111064,0.41525406956971184,0.4586084106402053,0.4552969658868692,0.7731735397064123,0.407869909797825,0,0,0,0,0,0,0,0,0,4,1,0,0
0.17592456459212613,0.4421907282400751,0.2006357910325799,0.4853209369860249,0.33216398965989946,0.5086284601099571,0,0,0,0,0,0,0,0,0,1,2,3,0
0.5234141041268882,0.5149723038556883,0.5021527298455084,0.5112292182724003,0.5047710374159307,0.5077762448513181,4,4,4,4,4,4,4,4,4,4,3,4,0
0.5034278999870362,0.5062229355624231,0.5111129880749367,0.49555510859516533,0.4908684838279404,0.503117717322829,4,4,4,4,4,4,4,4,4,1,3,3,0
0.5131396277923654,0.507099622235238,0.4956866974321638,0.5174787051045764,0.510996506047553,0.5090098011575017,4,4,4,4,4,4,4,4,4,2,2,1,0
0.5184927909391707,0.4884429763208622,0.48804830668483273,0.4950225974178903,0.5042252407540894,0.500193178078611,4,4,4,4,4,4,4,4,4,0,4,0,0
0.34348092014633447,0.5251164852526611,0.5434537424012061,0.5108263865698375,0.19272293797379542,0.5809817946392939,0,0,0,0,0,0,0,0,0,1,2,2,0
0.4934605811179322,0.5143572676673043,0.48930608073514353,0.49490030433033577,0.502471367671581,0.5000384016247498,4,4,4,4,4,4,4,4,4,3,3,2,0
0.6728839151078929,0.48062018201536555,0.5236872939508761,0.5241439561280147,0.5567613455401109,0.7182476380321878,0,0,0,0,0,0,0,0,0,3,0,0,0
0.6014334464948659,0.8320238558494464,0.4559777429263241,0.44032790956542417,0.5500631121417576,0.3374020939403494,0,0,0,0,0,0,0,0,0,0,4,3,0
0.15082884448876943,0.5132215876798417,0.5720802632417926,0.4050117793862359,0.6389991888205049,0.3940739603774732,0,0,0,0,0,0,0,0,0,2,4,4,0
0.6074673869546638,0.4661443902107504,0.685023575952717,0.6582756934319218,0.33347022965140155,0.24780050551588306,0,0,0,0,0,0,0,0,0,4,4,0,0
0.4928032415486562,0.5155474814820367,0.4925911388880588,0.48186269023242767,0.4978993175485417,0.48936873930812347,4,4,4,4,4,4,4,4,4,4,3,3,0
0.490345815800953,0.4984556892781108,0.5128023920105694,0.49803532268924217,0.509075349779316,0.4973836643676878,4,4,4,4,4,4,4,4,4,0,0,1,0
0.4903040078476196,0.5263795928010542,0.504004644030146,0.503932907362685,0.5038206663533751,0.5018912448372187,4,4,4,4,4,4,4,4,4,3,3,2,0
0.510095744454821,0.48983450824268,0.4944139314205303,0.4950942506606806,0.4893758158059882,0.5014095949083506,4,4,4,4,4,4,4,4,4,1,4,1,0
0.5540913557586244,0.45931839846780276,0.25617929467816586,0.4242800671287663,0.6857934392399994,0.5917820755997434,0,0,0,0,0,0,0,0,0,0,2,0,0
0.5124426971946302,0.49819276349307445,0.5007597031302283,0.49159434533374063,0.52058321918254,0.506703506033673,4,4,4,4,4,4,4,4,4,1,3,2,0
0.29965493788133934,0.4419620382160947,0.5904891550558613,0.2531213730862302,0.5112427472503847,0.11894901565176985,0,0,0,0,0,0,0,0,0,3,1,1,0
0.6846064555793592,0.437937519919823,0.2487552049639718,0.518372812644223,0.47362248864555667,0.43650858442170654,0,0,0,0,0,0,0,0,0,3,1,4,0
0.6673812167231952,0.8183155126217725,0.4171717744223782,0.38481536440999375,0.13511856327131805,0.4833885552208791,0,0,0,0,0,0,0,0,0,1,0,0,0
0.43576911558573433,0.6147895988120305,0.8747438383409987,0.5615812217612439,0.44033228824884063,0.6010118144745891,0,0,0,0,0,0,0,0,0,4,0,4,0
0.3620493999658758,0.4165036529580656,0.5670631932049216,0.4975771405976022,0.5774249878209602,0.20725596209480657,0,0,0,0,0,0,0,0,0,4,0,3,0
0.4868440194618525,0.4927457348853568,0.4909023808379359,0.49333472477566936,0.5045224484351345,0.5180187829288642,4,4,4,4,4,4,4,4,4,2,3,4,0
0.4194272034421909,0.4960982754628398,0.31033463030479225,0.3869845184919982,0.5297221858327489,0.4567530389024563,0,0,0,0,0,0,0,0,0,2,3,3,0
0.4847354612959708,0.4949264288481301,0.5032450890603621,0.5025549485552174,0.49108561915999527,0.49797182142157875,4,4,4,4,4,4,4,4,4,2,0,2,0
0.3885962032405429,0.4251846811517031,0.4613737021868401,0.22754851692039407,0.39003040582864723,0.2639631992159513,0,0,0,0,0,0,0,0,0,2,1,4,0
0.5164556134059746,0.4983107025227557,0.5108858995344087,0.4895489168466541,0.5122647708801988,0.502302881168925,4,4,4,4,4,4,4,4,4,0,1,2,0
0.44954491921130835,0.4267460824280602,0.7661965985828971,0.403543620165856,0.8188472329989549,0.39982595178028085,0,0,0,0,0,0,0,0,0,4,0,3,0
0.5025042602391452,0.5088226828174102,0.5001678729955203,0.4951842801138425,0.49925383894144626,0.48197461086293997,4,4,4,4,4,4,4,4,4,0,0,0,0
0.5072301396815416,0.40103575857044416,0.5706584357481332,0.5038210280083592,0.5168093681420696,0.39707406383753396,0,0,0,0,0,0,0,0,0,1,3,0,0
0.6168448286019785,0.2838214692970844,0.6673665926207113,0.6735555541346552,0.6252911813147686,0.6372386624694961,0,0,0,0,0,0,0,0,0,1,3,3,0
0.4936077938879852,0.5042268536809651,0.5023939474073124,0.5060699408836613,0.506230673596318,0.49789060001492375,4,4,4,4,4,4,4,4,4,4,4,0,0
0.4922097264869906,0.5096044997854052,0.4899102045907351,0.5100202615802253,0.5095700864026369,0.5007550522059804,4,4,4,4,4,4,4,4,4,4,0,4,0
0.506007402840245,0.8693734381546229,0.5052484049293099,0.4772312654929176,0.6420026328036705,0.5473420049961942,0,0,0,0,0,0,0,0,0,4,3,3,0
0.5324275455462164,0.5144241692905903,0.6896240029822358,0.5475405363911396,0.48818018083870257,0.382255094376899,0,0,0,0,0,0,0,0,0,2,2,0,0
0.30342109616971136,0.4285105783176515,0.3962547808759596,0.6917854601678035,0.25719495316989843,0.6043516891802183,0,0,0,0,0,0,0,0,0,2,3,3,0
0.6448732677610346,0.5319207739565883,0.47472376421209456,0.4386085232065331,0.659796329576199,0.31634778430142385,0,0,0,0,0,0,0,0,0,4,3,0,0
0.5086029795980634,0.5122326176347565,0.5008480478416444,0.5083034445661825,0.4979219641086978,0.5135334522869397,4,4,4,4,4,4,4,4,4,1,2,2,0
0.47908768610752206,0.43208000520492384,0.378792441099914,0.4838620314747413,0.3117146262235098,0.26994847273097067,0,0,0,0,0,0,0,0,0,2,4,2,0
0.5045678887660091,0.4933864727844959,0.5067424003535533,0.48669830506903744,0.5013825286147857,0.514205573963018,4,4,4,4,4,4,4,4,4,1,0,4,0
0.4994480666674964,0.5063164638867754,0.506035643006526,0.5061898509235775,0.4982708899537049,0.4927895724419045,4,4,4,4,4,4,4,4,4,1,4,3,0
0.5412358371401874,0.2659291853218443,0.10900819596456673,0.5235306349238422,0.38930433941853454,0.7296575342451408,0,0,0,0,0,0,0,0,0,2,2,0,0
0.6284989247067353,0.49067101725453577,0.40270289957402783,0.40554180481280017,0.6261314934456297,0.4907562436528795,0,0,0,0,0,0,0,0,0,4,4,1,0
0.585120251966126,0.6771762037351089,0.4979677513011388,0.8474375706914301,0.4546908695921264,0.24789905524847977,0,0,0,0,0,0,0,0,0,1,0,2,0
0.6105047739754621,0.19975982841307538,0.5505146538196772,0.2963682302334807,0.5107211849237586,0.4700385362208063,0,0,0,0,0,0,0,0,0,0,2,3,0
0.4925453556347324,0.47842812207052354,0.5156782012758625,0.5065393833176682,0.5169913246080811,0.5009167945041907,4,4,4,4,4,4,4,4,4,1,1,2,0
0.4875101867912235,0.5074149869024782,0.4900771071419021,0.5202125873762595,0.5030585341416156,0.4965979412326143,4,4,4,4,4,4,4,4,4,4,0,2,0
0.7392255247225076,0.5182454837640404,0.518817663139609,0.807984013947302,0.2647219195081929,0.4978494260121575,0,0,0,0,0,0,0,0,0,2,3,0,0
0.5109598410309781,0.5154681128733769,0.5057075171131751,0.5011545113554142,0.503382276719503,0.5114482888779148,4,4,4,4,4,4,4,4,4,0,1,0,0
0.46080072681765505,0.44039544496715377,0.5100978805376157,0.6340915770885232,0.2871025698485899,0.5272763165748591,0,0,0,0,0,0,0,0,0,4,3,4,0
0.5210883332464861,0.6083636197447604,0.5864042489784198,0.42690265490716667,0.40727505791706997,0.4204474985567686,0,0,0,0,0,0,0,0,0,1,0,2,0
0.5049063062729924,0.49462561603978933,0.48691306621926006,0.49517869391453967,0.5188440871937231,0.5143394399623934,4,4,4,4,4,4,4,4,4,3,1,1,0
0.5035620541877247,0.4861022420886858,0.49199412963152106,0.521824072318223,0.4970099654266202,0.5041324370142192,4,4,4,4,4,4,4,4,4,0,4,1,0
0.28755791987448986,0.341105289292974,0.40418831606282885,0.6530180979227478,0.6248304109955826,0.3411048212049974,0,0,0,0,0,0,0,0,0,0,4,1,0
0.507029646188674,0.5074585658688305,0.5129354277172572,0.5114218839607215,0.49658605899918634,0.4941994874036164,4,4,4,4,4,4,4,4,4,3,3,3,0
0.3856580957097451,0.5507112805278049,0.37753190719077667,0.5021594586834266,0.33760967737522385,0.14721142697399237,0,0,0,0,0,0,0,0,0,3,0,2,0
0.5520551143633673,0.5594362670734587,0.8271452803370734,0.6527567004442812,0.30521072284331674,0.6013891058746899,0,0,0,0,0,0,0,0,0,1,2,0,0
0.5016893637169373,0.5085580076438214,0.4771538998812873,0.5167398059954855,0.5068354316076328,0.5170819993516661,4,4,4,4,4,4,4,4,4,1,3,4,0
0.48202650768689775,0.4323413163536855,0.294794532650677,0.4993511539074322,0.5033797849002887,0.3268785180285416,0,0,0,0,0,0,0,0,0,1,4,1,0
0.49412843283245256,0.4785630463338736,0.49667294115904365,0.47825970153682196,0.49706302423915094,0.5036402444129837,4,4,4,4,4,4,4,4,4,1,4,1,0
0.5105859873767888,0.5169957475010818,0.48886399724964474,0.5091923525126766,0.5049528399202219,0.49979336237160643,4,4,4,4,4,4,4,4,4,4,1,1,0
0.4968555609876858,0.5105172879743818,0.4988968009456111,0.5087347973409216,0.49303960648214645,0.49984235329685833,4,4,4,4,4,4,4,4,4,3,3,4,0
0.5110649990458678,0.5039626859454835,0.5155720260926557,0.4909959296156384,0.4989416559277588,0.5075578682923371,4,4,4,4,4,4,4,4,4,1,4,1,0
0.4971740912553808,0.4894830145520954,0.4907368882237149,0.5060355475162475,0.5067866532614361,0.49574867615960805,4,4,4,4,4,4,4,4,4,3,3,0,0
0.5089674235371423,0.48948314345903776,0.4980529484497954,0.5148501819172696,0.4888184658924712,0.4949635798319982,4,4,4,4,4,4,4,4,4,2,3,1,0
0.4938687013312713,0.15437083568674465,0.37246520555925094,0.6033153149039401,0.37221272254238325,0.6538159699349687,0,0,0,0,0,0,0,0,0,0,1,1,0
0.4901855381415494,0.49261441796520533,0.47986545383988155,0.49216189238650676,0.5032145058495849,0.4957369415871286,4,4,4,4,4,4,4,4,4,4,3,1,0
0.5024671887015112,0.5191327390517096,0.4954334531278197,0.4967126163009841,0.5029914751119751,0.5113695805228404,4,4,4,4,4,4,4,4,4,2,4,3,0
0.5025028319962224,0.48810961207086095,0.4887383796840781,0.4893362372378199,0.4948778295276186,0.4940094408136964,4,4,4,4,4,4,4,4,4,4,1,3,0
0.5055663841331108,0.5010463431567447,0.49238223268369374,0.5101477267689856,0.5219614606272129,0.4984300332688599,4,4,4,4,4,4,4,4,4,0,3,2,0
0.4456375798214399,0.6456078076628601,0.5504102287731898,0.47333748270394554,0.19812420622698795,0.3198606434044682,0,0,0,0,0,0,0,0,0,4,1,4,0
0.3863981899612026,0.41915485857896506,0.5448655287574073,0.3116532876442551,0.6320161787370409,0.4364127153211642,0,0,0,0,0,0,0,0,0,0,4,0,0
0.7824562850584627,0.4240457708959148,0.6807574792324192,0.7258801757581382,0.5117645232676961,0.3964357541574955,0,0,0,0,0,0,0,0,0,0,2,1,0
0.4994860209231154,0.520213226056291,0.5044793087385517,0.4724584802932084,0.4991249588831448,0.5044684997379973,4,4,4,4,4,4,4,4,4,1,2,3,0
